"datefile","fqdn","ip","asn","ip_prefix","owner","cc"
"2023-08-23.csv","angoulins-cybertek.fr","149.100.152.128","47583","149.100.152.0/23","AS-HOSTINGER, CY","US"
"2023-08-23.csv","assistance-colis.fr","","","","",""
"2023-08-23.csv","cybertek-angoulins.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"2023-08-23.csv","cybertekangoulins.fr","","","","",""
"2023-08-23.csv","elaphantbleu.fr","104.21.5.55","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"2023-08-23.csv","google-meet.fr","51.159.143.105","12876","51.158.0.0/15","Online SAS, FR","FR"
"2023-08-23.csv","gouv-paiement-antai.fr","","","","",""
"2023-08-23.csv","lamartinaparis.fr","196.196.155.44","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-08-23.csv","mairi-dardilly.fr","","","","",""
"2023-08-23.csv","monpassenligne.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-23.csv","securite-recharge.fr","185.98.131.152","210403","185.98.131.0/24","LWS, FR","FR"
"2023-08-23.csv","xn--suivi-expdition-jnb.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"2023-08-24.csv","amendes-antaigouvsms.fr","193.203.239.66","210403","193.203.239.0/24","LWS, FR","FR"
"2023-08-24.csv","auchanhypermarket.fr","51.254.174.170","16276","51.254.0.0/15","OVH, FR","FR"
"2023-08-24.csv","clientchrono-suivi.fr","45.82.13.93","207713","45.82.13.0/24","GIR-AS, RU","RU"
"2023-08-24.csv","contraventionantaigouv.fr","81.161.229.130","211252","81.161.229.0/24","AS_DELIS, US","BG"
"2023-08-24.csv","espace-verification.fr","240.0.0.1","NA","NA","NA",""
"2023-08-24.csv","lbc-psecurise.fr","162.213.255.3","22612","162.213.255.0/24","NAMECHEAP-NET, US","US"
"2023-08-24.csv","lbp-certi-clients.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-08-24.csv","tracecolisdhl.fr","62.4.21.197","12876","62.4.0.0/19","Online SAS, FR","FR"
"2023-08-24.csv","xn--sg-particulier-scurit-q5bf.fr","216.239.38.21","15169","216.239.38.0/24","GOOGLE, US","US"
"2023-08-25.csv","alixpresss.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-25.csv","amazon-verification-client.fr","52.47.166.145","16509","52.47.0.0/16","AMAZON-02, US","US"
"2023-08-25.csv","applemusic.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-25.csv","assistancesllbc.fr","240.0.0.1","NA","NA","NA",""
"2023-08-25.csv","ca-notification-pacifica.fr","213.36.252.183","12322","213.36.0.0/16","PROXAD, FR","FR"
"2023-08-25.csv","chronopostacheminents.fr","","","","",""
"2023-08-25.csv","chronosuivi-info.fr","","","","",""
"2023-08-25.csv","espace-client-sfr-myfactures.fr","","","","",""
"2023-08-25.csv","espaceauthentification.fr","240.0.0.1","NA","NA","NA",""
"2023-08-25.csv","g7-taxis.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-08-25.csv","geo-portail.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"2023-08-25.csv","lbclivraisonspro.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-08-25.csv","nickelvalidation.fr","185.230.63.171","58182","185.230.63.0/24","WIX_COM, IL","IL"
"2023-08-25.csv","pole-mploi.fr","64.190.63.111","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"2023-08-25.csv","regularisation-moncompte.fr","","","","",""
"2023-08-25.csv","rossignolfrance.fr","","","","",""
"2023-08-25.csv","rossignoloutlet.fr","","","","",""
"2023-08-25.csv","track-chronofrais.fr","","","","",""
"2023-08-25.csv","trackchronopost.fr","","","","",""
"2023-08-25.csv","verifierrecharge.fr","217.160.0.117","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-08-25.csv","xn--mabanque-misejour-0ob.fr","","","","",""
"2023-08-25.csv","youtubemusic.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-26.csv","antai-gouv-amende.fr","45.82.13.93","207713","45.82.13.0/24","GIR-AS, RU","RU"
"2023-08-26.csv","castorama-ma-commande.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"2023-08-26.csv","chaussurehoka.fr","172.67.169.83","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"2023-08-26.csv","cyberteknantes.fr","62.72.37.4","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"2023-08-26.csv","ledger-securisation.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-08-26.csv","litigestationnement.fr","191.101.13.243","47583","191.101.12.0/22","AS-HOSTINGER, CY","AE"
"2023-08-26.csv","mon-suivi-express.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-08-26.csv","votrecolischronopost.fr","213.226.123.202","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-08-27.csv","cybertekangoulins.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"2023-08-27.csv","magasincybertek-angoulins.fr","","","","",""
"2023-08-27.csv","paylib-recup.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"2023-08-27.csv","secure9-bnpparibas.fr","79.110.48.19","211252","79.110.48.0/24","AS_DELIS, US","BG"
"2023-08-27.csv","service-banque-bnp-paribas.fr","163.123.143.73","211252","163.123.143.0/24","AS_DELIS, US","US"
"2023-08-27.csv","swisslife-dekemp-noe.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"2023-08-27.csv","westernunions.wf","","","","",""
"2023-08-28.csv","amzn.pm","217.21.74.177","47583","217.21.72.0/22","AS-HOSTINGER, CY","DE"
"2023-08-28.csv","antai-telepaiement.fr","","","","",""
"2023-08-28.csv","bbhotels-group.fr","194.147.93.110","213183","194.147.93.0/24","ZONAT-AS, LU","LU"
"2023-08-28.csv","fakehub.fr","188.165.53.185","16276","188.165.0.0/16","OVH, FR","FR"
"2023-08-28.csv","xn--rgulation-antai-bnb.fr","","","","",""
"2023-08-29.csv","amelicartevitale.fr","45.140.165.159","208226","45.140.165.0/24","OUIHEBERG, FR","GB"
"2023-08-29.csv","angoulinscybertek.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"2023-08-29.csv","authentification-antai.fr","45.82.13.93","207713","45.82.13.0/24","GIR-AS, RU","RU"
"2023-08-29.csv","checkout-secure3ds.fr","2.56.247.11","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"2023-08-29.csv","courrierlaposte.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"2023-08-29.csv","fr-heidelbergfrancesas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-29.csv","fr-socopa.fr","","","","",""
"2023-08-29.csv","fr-sotecplastsas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-29.csv","g7service-taxi.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-08-29.csv","lepoimt.fr","199.59.243.224","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-08-29.csv","liberatiom.fr","199.59.243.224","16509","199.59.243.0/24","AMAZON-02, US","US"
"2023-08-29.csv","maillots-foot-pas-chers.fr","172.67.163.87","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"2023-08-29.csv","messageslebcns.fr","91.216.107.208","210403","91.216.107.0/24","LWS, FR","FR"
"2023-08-29.csv","ministeredelajustice.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-29.csv","offres-leboncoin.fr","63.250.38.48","22612","63.250.38.0/24","NAMECHEAP-NET, US","US"
"2023-08-29.csv","partculiers-sg.fr","240.0.0.1","NA","NA","NA",""
"2023-08-29.csv","xn--dhlrglement-19a.fr","51.195.211.235","16276","51.195.0.0/16","OVH, FR","FR"
"2023-08-29.csv","xn--espaceclient-misejour-3zb.fr","","","","",""
"2023-08-30.csv","blablacar-m.fr","104.21.56.146","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"2023-08-30.csv","blablacars.fr","","","","",""
"2023-08-30.csv","bordeaux-cybertek.fr","84.16.249.34","28753","84.16.249.0/24","LEASEWEB-DE-FRA-10, DE","DE"
"2023-08-30.csv","chaussuresmeindlsoldes.fr","","","","",""
"2023-08-30.csv","checkout3dsecure.fr","","","","",""
"2023-08-30.csv","ebayy.fr","213.186.33.19","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-30.csv","espace-auth.fr","","","","",""
"2023-08-30.csv","espace-infodhl.fr","159.253.120.66","200019","159.253.120.0/24","ALEXHOST, MD","RU"
"2023-08-30.csv","fr-crcindustriesfrancesas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-30.csv","fr-galy.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-30.csv","fr-tkhsecuritysas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-30.csv","fr-troteclaserfrancesas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-30.csv","leboncoin-solutionpros.fr","172.67.140.6","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"2023-08-30.csv","marcjacobsfr.fr","196.196.155.42","58065","196.196.155.0/24","PACKETEXCHANGE, GB","SC"
"2023-08-30.csv","messagerie-le-boncoin.fr","","","","",""
"2023-08-30.csv","microsoftcare.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-08-30.csv","nedermansas.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-30.csv","neftiix.fr","217.160.0.154","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-08-30.csv","secure2-bnpparibas.fr","79.110.48.19","211252","79.110.48.0/24","AS_DELIS, US","BG"
"2023-08-30.csv","telepaiement-en-ligne.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-08-30.csv","vinci-autoroutefrance.fr","45.82.13.93","207713","45.82.13.0/24","GIR-AS, RU","RU"
"2023-08-30.csv","xn--tlpaiement-en-ligne-bzbb.fr","","","","",""
"2023-08-30.csv","zoo-beauval.fr","217.160.0.173","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-08-31.csv","amazon-france.fr","185.135.132.50","210403","185.135.132.0/24","LWS, FR","FR"
"2023-08-31.csv","ameliemutuelle.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-31.csv","amelimutuelle.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-08-31.csv","antai-facture-paiement.fr","","","","",""
"2023-08-31.csv","douanechrono.fr","185.225.74.168","211252","185.225.74.0/24","AS_DELIS, US","BG"
"2023-08-31.csv","gouv-rappel-amende.fr","","","","",""
"2023-08-31.csv","lmpots-securisation.fr","","","","",""
"2023-08-31.csv","magasincybertekangoulins.fr","","","","",""
"2023-08-31.csv","paiement-antai-amendes.fr","","","","",""
"2023-08-31.csv","reglement-mgen.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2023-08-31.csv","ritaespacechaussures.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"2023-08-31.csv","u-paris-2.fr","","","","",""
"2023-09-01.csv","amendeimpayee.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-01.csv","amendes-suivi.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-01.csv","douane-chrono.fr","45.82.13.93","207713","45.82.13.0/24","GIR-AS, RU","RU"
"2023-09-01.csv","gouv-amende-rappel.fr","83.150.218.81","199415","83.150.218.0/24","YORKHOST, FR","BG"
"2023-09-01.csv","mes-amendes-antai.fr","","","","",""
"2023-09-01.csv","paiementamendesgouv.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"2023-09-01.csv","remboursement-antai.fr","2.59.254.154","211252","2.59.254.0/24","AS_DELIS, US","BG"
"2023-09-01.csv","secure-gouv-antai.fr","","","","",""
"2023-09-01.csv","service-bnpparibas.fr","","","","",""
"2023-09-01.csv","sg-connectpro.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-09-01.csv","univ-frcomte.fr","185.135.132.100","210403","185.135.132.0/24","LWS, FR","FR"
"2023-09-01.csv","xn--antai-crance-ieb.fr","","","","",""
"2023-09-02.csv","ca-support-assistance.fr","4.201.49.4","8075","4.192.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-02.csv","chronopost-livraison.fr","176.123.1.226","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"2023-09-02.csv","espace-connexion.fr","18.170.63.69","16509","18.168.0.0/14","AMAZON-02, US","US"
"2023-09-02.csv","espaceclient-miseajour.fr","","","","",""
"2023-09-02.csv","landl.fr","0.0.0.0","NA","NA","NA",""
"2023-09-02.csv","ohpolly-france.fr","165.231.154.218","58065","165.231.154.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-02.csv","ommision-infraction.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-02.csv","pumaoutletfrance.fr","","","","",""
"2023-09-02.csv","recharge-verif.fr","76.76.21.21","16509","76.76.21.0/24","AMAZON-02, US","US"
"2023-09-02.csv","serviceverif.fr","","","","",""
"2023-09-02.csv","taxe-colis.fr","94.156.161.151","211252","94.156.161.0/24","AS_DELIS, US","BG"
"2023-09-03.csv","amendes-infraction-antai.fr","31.129.22.89","207713","31.129.22.0/24","GIR-AS, RU","RU"
"2023-09-03.csv","antail-reglement.fr","45.148.244.199","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"2023-09-03.csv","colruytretail.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-03.csv","espace-infractions.fr","46.29.235.21","207713","46.29.235.0/24","GIR-AS, RU","RU"
"2023-09-03.csv","la-cledigitale-bnpparibas.fr","80.76.51.21","211252","80.76.51.0/24","AS_DELIS, US","BG"
"2023-09-03.csv","regul-amende.fr","45.148.244.199","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"2023-09-04.csv","ageiph.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","amende-paiements.fr","94.156.161.151","211252","94.156.161.0/24","AS_DELIS, US","BG"
"2023-09-04.csv","consultation-mon-amende.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","cybertek-bordeaux.fr","62.72.38.124","47583","62.72.36.0/22","AS-HOSTINGER, CY","DE"
"2023-09-04.csv","cybertekperpignan.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","dumontparis.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","filafranceshops.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","freboxos.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","frquipe.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","indemnisations-dommages-corporels.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","lbc-securepay.fr","","","","",""
"2023-09-04.csv","lemondr.fr","172.67.174.191","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"2023-09-04.csv","magasincybertek-bordeaux.fr","","","","",""
"2023-09-04.csv","mes-amendes-portail.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","nordaccount.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","oppo-labanquepostale.fr","172.86.98.251","53667","172.86.96.0/21","PONYNET, US","US"
"2023-09-04.csv","portail-mes-amendes.fr","","","","",""
"2023-09-04.csv","pret-orange.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","renouvellementcarteidentite.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","reservation-crous-lyon.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","resultats-depistage.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-04.csv","suivremoncolis-chronopost.fr","179.43.142.130","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2023-09-04.csv","telephone-sfr.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"2023-09-05.csv","afficher-rib-lbc.fr","191.101.79.158","47583","191.101.79.0/24","AS-HOSTINGER, CY","AE"
"2023-09-05.csv","ameli-vitale.fr","172.252.236.27","208226","172.252.236.0/24","OUIHEBERG, FR","US"
"2023-09-05.csv","antai-fr.fr","","","","",""
"2023-09-05.csv","biobellinda-france.fr","89.117.169.6","47583","89.117.168.0/23","AS-HOSTINGER, CY","LT"
"2023-09-05.csv","chrono-client-service.fr","","","","",""
"2023-09-05.csv","cibertek.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-05.csv","conversefrance.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"2023-09-05.csv","cybertekbordeaux.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"2023-09-05.csv","everlanefrance.fr","196.196.12.171","63119","196.196.12.0/24","AS-63119, US","SC"
"2023-09-05.csv","gouvamendes.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"2023-09-05.csv","icloud-find-com.fr","172.67.180.81","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"2023-09-05.csv","lbc-epaysecure.fr","89.116.147.65","47583","89.116.146.0/23","AS-HOSTINGER, CY","LT"
"2023-09-05.csv","paiement-amendes-aitai.fr","","","","",""
"2023-09-05.csv","paiement-amendes-antai.fr","20.111.56.147","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-05.csv","particuliers-espace-sg.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-09-05.csv","portail-acte-de-deces.fr","","","","",""
"2023-09-05.csv","rainsfrance.fr","","","","",""
"2023-09-05.csv","rainsoutlet.fr","","","","",""
"2023-09-05.csv","sgserviceparticuliers.fr","","","","",""
"2023-09-05.csv","stussy-france.fr","196.196.12.140","63119","196.196.12.0/24","AS-63119, US","SC"
"2023-09-05.csv","support-ups.fr","62.210.144.186","12876","62.210.0.0/16","Online SAS, FR","FR"
"2023-09-05.csv","uniqlofrancesoldes.fr","196.198.12.208","41564","196.198.12.0/24","AS41564, GB","SC"
"2023-09-06.csv","adidas.tf","35.161.126.63","16509","35.160.0.0/13","AMAZON-02, US","US"
"2023-09-06.csv","anah-pole-validation.fr","217.160.0.213","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-09-06.csv","anpost-ie.re","81.161.229.145","211252","81.161.229.0/24","AS_DELIS, US","BG"
"2023-09-06.csv","armurerierechargement.fr","104.21.48.130","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"2023-09-06.csv","brooksbrothersfrance.fr","196.196.223.49","58065","196.196.223.0/24","PACKETEXCHANGE, GB","SC"
"2023-09-06.csv","chorusprofacture.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-09-06.csv","doctoiib.fr","213.123.60.239","2856","213.120.0.0/14","BT-UK-AS BTnet UK Regional network, GB","GB"
"2023-09-06.csv","espace-infraction.fr","212.192.14.90","207713","212.192.14.0/24","GIR-AS, RU","CZ"
"2023-09-06.csv","gouvantai-amendes.fr","","","","",""
"2023-09-06.csv","iledefrance-mobiltes.fr","193.233.161.148","200019","193.233.161.0/24","ALEXHOST, MD","RU"
"2023-09-06.csv","laposte-support.fr","20.199.81.48","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-06.csv","lydia-app.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"2023-09-06.csv","miseajour-espaceclient.fr","","","","",""
"2023-09-06.csv","pole-validation-anah.fr","217.160.0.146","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-09-06.csv","r-orange.fr","195.85.114.200","399629","195.85.114.0/24","BLNWX, US","US"
"2023-09-06.csv","regularisation-ecoprimes.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-06.csv","secure2-amendes-gov.fr","","","","",""
"2023-09-06.csv","service-regulation.fr","","","","",""
"2023-09-06.csv","supportups.fr","62.210.144.186","12876","62.210.0.0/16","Online SAS, FR","FR"
"2023-09-06.csv","xn--santdoctolib-eeb.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"2023-09-06.csv","xn--sg-particulierscurit-p2bf.fr","","","","",""
"2023-09-07.csv","adidas-yeezy.fr","104.21.36.72","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"2023-09-07.csv","afficher-reservation-rib.fr","193.37.145.66","210403","193.37.145.0/24","LWS, FR","FR"
"2023-09-07.csv","affichermonrib.fr","91.195.240.94","47846","91.195.240.0/23","SEDO-AS, DE","DE"
"2023-09-07.csv","airfrznce.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-07.csv","airgrance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-07.csv","amendes-contraventions.fr","2.59.254.74","211252","2.59.254.0/24","AS_DELIS, US","BG"
"2023-09-07.csv","asics-franceoutlet.fr","165.231.10.11","57858","165.231.10.0/24","AS57858, US","SC"
"2023-09-07.csv","assistance-contravention.fr","","","","",""
"2023-09-07.csv","banquedefrance-dsp2.fr","35.180.24.196","16509","35.180.0.0/16","AMAZON-02, US","US"
"2023-09-07.csv","bp-certi-secu.fr","194.169.175.223","211760","194.169.175.0/24","AS-SUISSE, SC","BG"
"2023-09-07.csv","ekke.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-07.csv","femmeactuele.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-07.csv","fr-inetum.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"2023-09-07.csv","gmbh-transit-colis.fr","20.5.217.23","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-07.csv","group-lactalis.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"2023-09-07.csv","group-manutan.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"2023-09-07.csv","hyundaifrance.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"2023-09-07.csv","jacquemusfrance.fr","104.21.20.62","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"2023-09-07.csv","maseratifrance.fr","","","","",""
"2023-09-07.csv","monespaceamendes.fr","167.86.116.20","51167","167.86.116.0/23","CONTABO, DE","DE"
"2023-09-07.csv","paiement-revolut.fr","","","","",""
"2023-09-07.csv","porschefrance.fr","","","","",""
"2023-09-07.csv","portailpublicdefacturation.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"2023-09-07.csv","portailpublicfacturation.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"2023-09-07.csv","post-pickup.fr","","","","",""
"2023-09-07.csv","prime-blablacar.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2023-09-07.csv","reglement-antai.fr","94.156.6.95","211252","94.156.6.0/24","AS_DELIS, US","BG"
"2023-09-07.csv","regularisation-ecoprime.fr","87.98.150.35","16276","87.98.128.0/17","OVH, FR","FR"
"2023-09-07.csv","sante-renouvellement.fr","","","","",""
"2023-09-07.csv","secure3-sfr.fr","20.100.169.28","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"2023-09-07.csv","sfr-espaceclient.fr","144.172.74.68","14956","144.172.74.0/24","ROUTERHOSTING, US","US"
"2023-09-07.csv","sncf-passe.fr","47.87.135.204","8100","47.87.128.0/20","ASN-QUADRANET-GLOBAL, US","US"
"2023-09-07.csv","sonyfrance.fr","","","","",""
"2023-09-07.csv","suivi-clientchrono.fr","47.87.135.204","8100","47.87.128.0/20","ASN-QUADRANET-GLOBAL, US","US"
"2023-09-07.csv","support-clientchrono.fr","173.208.206.154","32097","173.208.128.0/17","WII, US","US"
"2023-09-07.csv","tourismegouv.fr","217.160.0.233","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"2023-09-07.csv","yeezyslides.fr","104.21.9.22","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"2023-09-07.csv","yeezyspascher.fr","104.21.10.24","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"2023-09-08.csv","1cdn.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-08.csv","aldi-sued.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-08.csv","aliexpress-france.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-08.csv","allocations-caf.fr","","","","",""
"2023-09-08.csv","amllocine.fr","103.224.182.242","133618","103.224.182.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"2023-09-08.csv","antai-france.fr","","","","",""
"2023-09-08.csv","chronostore.fr","23.227.38.32","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"2023-09-08.csv","compte-auchan.fr","","","","",""
"2023-09-08.csv","credit-agrivole.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
